match_id
VN2_1505115055
VN2_1507152840
VN2_1507314381
KR_8294761940
VN2_1504137798
EUW1_7922647062
KR_8304526331
NA1_5602292174
NA1_5604012289
VN2_1497507029
VN2_1509235418
EUW1_7921116108
NA1_5604678453
VN2_1504444672
VN2_1491812255
VN2_1507625503
NA1_5599511819
VN2_1503786302
VN2_1498535065
VN2_1484958900
VN2_1459272090
EUW1_7917584352
VN2_1504160531
VN2_1508065122
EUW1_7922341126
VN2_1500872422
NA1_5603132542
VN2_1505991748
KR_8304096996
VN2_1506586602
EUW1_7918921969
VN2_1505653717
NA1_5604936783
VN2_1483746491
NA1_5604738985
VN2_1503125631
NA1_5604037418
VN2_1498668803
KR_8305330731
VN2_1500599890
VN2_1507390152
VN2_1506005022
EUW1_7918120144
KR_8303551310
EUW1_7922268884
NA1_5604298424
EUW1_7922262326
VN2_1507118385
VN2_1498424430
EUW1_7920135132
VN2_1481757482
VN2_1499038724
KR_8235190657
VN2_1498281339
EUW1_7922756610
VN2_1502687073
VN2_1505173917
VN2_1506856141
VN2_1492677046
VN2_1505897186
VN2_1498205315
VN2_1505743165
VN2_1505195351
EUW1_7921261063
EUW1_7920972677
VN2_1502833890
NA1_5602783419
VN2_1504284524
VN2_1507700197
VN2_1507864512
KR_8287737021
NA1_5597661215
VN2_1508860102
VN2_1502405460
VN2_1506023971
EUW1_7922059928
NA1_5602780071
VN2_1506267251
KR_8305848050
VN2_1507680665
VN2_1494942529
VN2_1505830729
VN2_1491573540
VN2_1504519798
NA1_5602192174
KR_8306121246
EUW1_7920100808
VN2_1486970560
VN2_1495352899
VN2_1503921373
KR_8305015525
EUW1_7917703804
KR_8304602482
NA1_5602757553
VN2_1505049830
VN2_1502079395
NA1_5604284956
VN2_1495958618
VN2_1507784706
VN2_1503620323
NA1_5601722404
VN2_1503557558
KR_8300398029
NA1_5602690869
VN2_1488605096
VN2_1507834858
EUW1_7920695753
KR_8303786796
VN2_1506750898
VN2_1504570448
VN2_1508918038
NA1_5603967717
EUW1_7916696809
VN2_1500911259
VN2_1503554895
VN2_1507230892
VN2_1503263388
KR_8305451071
EUW1_7914376766
VN2_1499723782
EUW1_7917277949
VN2_1483033988
NA1_5604213801
NA1_5601490968
VN2_1507816180
NA1_5602117563
VN2_1509391883
VN2_1507649728
NA1_5604647384
VN2_1507943663
NA1_5602074823
EUW1_7922553729
VN2_1502362222
KR_8297787816
VN2_1505238731
NA1_5604298018
VN2_1498605855
EUW1_7921483650
KR_8303404981
VN2_1503211656
EUW1_7922270469
VN2_1507185687
KR_8303995165
VN2_1479680272
EUW1_7918180398
NA1_5602575365
VN2_1477863229
NA1_5598237456
VN2_1508740502
NA1_5601518331
KR_8306440709
EUW1_7917417667
VN2_1506750070
VN2_1508210562
VN2_1507905749
EUW1_7920187517
KR_8306423413
VN2_1491893759
NA1_5600873079
VN2_1501848136
EUW1_7919316496
VN2_1505554909
VN2_1501547131
KR_8305696799
NA1_5601382463
VN2_1486306626
NA1_5602621415
KR_8305967559
EUW1_7919059326
VN2_1496256679
VN2_1505125888
VN2_1501214069
VN2_1507844832
KR_8304038066
EUW1_7920427257
VN2_1500766937
VN2_1489431677
VN2_1506468163
EUW1_7923068581
VN2_1499893913
VN2_1498496312
KR_8304641731
NA1_5603030302
VN2_1508096750
VN2_1507047018
EUW1_7920238934
EUW1_7920004471
KR_8163119985
NA1_5603974283
NA1_5602057333
VN2_1507691194
NA1_5604005407
KR_8300629934
VN2_1508964521
VN2_1502993758
VN2_1506531137
VN2_1504056027
EUW1_7922871463
VN2_1498540634
VN2_1500200360
EUW1_7922417716
VN2_1501149920
VN2_1505526304
VN2_1503141108
VN2_1507776252
VN2_1497877972
VN2_1494302774
NA1_5604883975
VN2_1505824500
VN2_1508881568
VN2_1505960091
EUW1_7921916198
VN2_1505038462
EUW1_7918163207
KR_8284845811
NA1_5601450620
NA1_5603603660
VN2_1497883680
NA1_5603102556
VN2_1492696348
VN2_1501241522
VN2_1507039863
VN2_1501014337
VN2_1499823700
VN2_1506639936
KR_8306193812
VN2_1507559453
EUW1_7922175980
KR_8305169634
VN2_1507653484
NA1_5604175333
EUW1_7917414553
VN2_1505385719
KR_8299713346
VN2_1502760826
VN2_1474601509
VN2_1506764673
VN2_1502130991
NA1_5603558888
EUW1_7914246882
KR_8299250976
VN2_1506666577
VN2_1502748836
EUW1_7923017609
VN2_1509295578
NA1_5602767149
VN2_1497286424
VN2_1507630379
VN2_1497644450
VN2_1507071694
VN2_1500426737
VN2_1486731476
VN2_1506844621
VN2_1498999616
VN2_1506713433
VN2_1498657278
EUW1_7916484216
VN2_1493388402
VN2_1504588025
NA1_5605176396
NA1_5602256636
VN2_1503443571
VN2_1507345569
NA1_5601239665
